product_code,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,fruits-vegetables-nuts-estimate-from-ingredients_100g,nutrition-score-fr,nova-group
8710411045058,634.0,2625.0,8.0,5.4,53.0,8.0,26.0,0.0,0.8,0.32,90.0,7,3
3038359004582,82.0,343.0,6.9,5.8,3.7,1.5,4.5,1.5,0.91,0.364,106.3,1,4
3250546095238,271.0,1134.0,2.6,1.6,25.0,1.8,5.9,2.6,4.5,1.8,5.55555555555556,24,4
3412290016055,726.0,2984.0,0.6,0.6,80.0,57.0,0.8,0.0,2.0,0.8,0.0,29,2
3564707087384,140.0,584.0,0.7,0.7,9.9,2.5,12.0,0.0,0.3,0.12,0.0,0,1
3366321051303,468.0,1924.0,15.1,0.0,52.0,15.0,0.0,0.0,0.42,0.168,30.0,10,4
90162565,46.0,193.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0975,0.039,0.0,12,4
3155250364758,495.0,1193.0,15.1,0.0,55.0,15.0,0.0,0.0,1.4,0.56,25.0,13,4
3266980138721,219.0,916.0,17.0,1.7,11.0,2.2,12.0,2.0,1.2,0.48,0.0,5,4
20039882,39.0,1193.0,6.8,6.1,0.5,0.5,0.6,0.9,1.16,0.464,79.9739921976593,4,3
3083681029994,77.0,320.0,8.3,6.7,3.8,0.5,1.4,1.8,0.8,0.32,98.30625,3,4
8480000823229,225.0,1193.0,42.0,5.0,2.1,0.5,8.0,3.0,1.1,0.44,0.0,5,4
8480000073297,326.0,1375.0,20.0,10.0,1.3,0.2,51.0,15.0,0.01,0.004,0.0,-9,1
20856090,53.9,1193.0,8.82,4.34,0.84,0.14,1.68,2.1,0.49,0.196,0.0,4,3
3564700568903,255.0,1053.0,3.0,3.0,25.0,16.0,4.5,0.0,1.0,0.4,0.0,16,3
8000430132267,233.0,969.0,1.0,0.5,17.0,12.0,19.0,2.5,0.75,0.3,0.0,8,3
3700214610077,550.0,1193.0,48.0,42.0,36.0,21.0,4.7,7.8,0.02,0.008,6.25,23,4
3387390339499,366.0,1549.0,72.2,8.8,2.1,0.6,9.4,10.7,0.56,0.224,0.0,0,4
8480000180551,245.0,1193.0,0.9,0.0,18.0,3.0,21.0,2.5,1.18,0.472,0.0,3,3
5011013100156,327.0,1315.0,25.0,23.0,13.0,1.0,3.0,2.5,0.1,0.04,0.0,7,3
3270190009511,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,60.0,7,1
8480000093776,437.0,1193.0,72.0,39.0,13.0,3.4,6.4,3.4,1.1,0.44,42.0,23,4
3564707138628,330.0,1382.0,15.0,0.5,11.0,6.9,28.0,31.0,0.05,0.02,0.0,7,1
3023290050378,155.0,1193.0,17.3,15.5,8.0,5.2,3.1,2.5,0.01,0.004,0.0,9,4
8076809578363,347.0,1466.0,64.0,3.5,2.5,0.5,13.0,8.0,0.01,0.004,0.0,-5,1
20071943,341.0,1193.0,63.8,24.7,4.0,1.7,8.2,8.4,0.01,0.004,39.6,7,3
3587220003853,305.0,1281.0,42.0,19.0,12.0,3.6,6.4,0.0,1.3,0.52,4.95,17,4
3608580065319,551.0,2299.0,53.0,51.0,34.0,5.2,6.7,3.3,0.1,0.04,25.0,24,4
20289102,0.0,0.0,15.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,7,4
8712429350100,455.0,1193.0,55.5,2.0,20.0,10.0,10.0,2.5,5.41,2.164,0.0375000000000014,7,4
3660603081911,287.0,1181.0,4.4,2.9,29.0,2.1,0.9,2.5,2.6,1.04,23.3333333333333,17,4
20032982,605.0,1193.0,10.3,5.6,49.2,6.3,26.5,7.6,1.78,0.712,98.0,6,3
8801073113428,393.0,1644.0,60.7,5.0,12.1,5.7,9.3,2.9,2.5,1.0,0.0006029076874253,7,4
68100084245,90.0,1193.0,3.0,1.0,8.0,1.5,3.0,1.0,162.5,65.0,1.6675,7,4
7622300086404,545.0,2275.0,56.0,51.0,33.0,19.0,4.3,1.2,0.26,0.104,0.0450721153846132,31,4
20358228,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
20357146,587.0,2414.0,15.1,0.0,65.0,45.0,0.5,2.5,0.0,0.0,0.0,20,4
8002190001432,452.0,1895.0,59.1,20.0,18.0,2.0,8.0,11.0,1.0,0.4,0.25,10,4
3800091500130,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,107.175,42.87,0.0,0,1
9780201379624,371.0,153.0,74.67,2.57,1.53,0.28,0.0,0.0,0.03,0.012,0.0,0,4
80177128,242.0,2278.0,57.6,56.8,31.6,11.0,6.0,3.4,0.11,0.044,13.0,30,4
3154230809517,106.5,449.5,15.1,0.0,2.5,1.0,21.0,0.0,1.41,0.564,0.0736669921875001,6,4
3256549999405,352.0,1193.0,55.0,25.0,11.0,3.0,5.9,5.3,1.0,0.4,4.25,14,4
5411188123132,45.0,1193.0,5.9,2.5,1.4,0.2,0.8,1.8,0.00225,0.0009,1.66666666666667,5,4
5000328741581,498.0,2079.0,58.1,2.7,25.5,3.5,5.9,5.6,1.45669291338583,0.582677165354332,4.16666666666667,13,4
5000354168543,62.0,1193.0,6.9,5.4,3.0,0.2,1.4,0.7,0.7875,0.315,94.3890625,-1,3
5059319025797,410.0,1193.0,81.0,21.0,5.0,2.5,7.7,5.3,0.67,0.268,0.0,13,4
5060088707937,377.0,1193.0,56.0,49.0,12.0,0.802,7.0,8.4,0.4325,0.173,99.0,13,3
7622210496645,173.0,1193.0,20.0,20.0,9.3,5.5,1.8,0.8,0.37,0.148,1.6,7,4
8410087414874,72.0,304.0,12.0,1.2,1.2,0.2,2.9,1.7,0.35,0.14,0.0,3,4
5052910759214,43.0,1193.0,10.0,10.0,0.0,0.0,0.6,2.5,0.01,0.004,100.0,5,1
5035660138782,250.0,1078.0,61.0,56.0,0.5,0.1,0.5,0.0,0.14,0.056,21.4285714285714,18,4
5038862102704,35.0,149.0,7.8,7.8,0.5,0.1,0.7,0.7,0.01,0.004,0.0,8,4
8445290146434,468.0,1962.0,67.2,57.7,20.2,11.6,3.3,1.4,0.23,0.092,0.2109375,31,4
5060360506166,89.0,381.0,12.0,12.0,2.8,1.9,3.9,0.0,0.14,0.056,8.0,4,4
6111126002022,63.0,264.0,5.0,0.0,3.0,0.1,4.0,0.0,0.0,0.0,0.0,-1,3
5060088703885,139.3,1193.0,18.2,15.4,5.5,1.015,2.765,2.695,0.01,0.004,100.0,11,4
48001213487,692.307692307692,1193.0,15.1,0.0,76.9230769230769,11.5384615384615,0.0,0.0,1730.76923076923,692.307692307692,0.3515625,40,4
5060678710583,204.0,1193.0,6.1,1.2,14.0,1.3,11.0,4.3,1.3775,0.551,15.0233333333333,3,4
972376,124.0,1193.0,5.4,4.8,9.6,6.5,4.1,0.5,0.23,0.092,0.0,8,1
8710532462482,91.0,375.0,1.8,0.9,7.1,0.9,4.1,1.4,0.0,0.0,100.0,-9,1
20183059,206.25,1193.0,9.0,6.375,11.5,2.875,16.625,0.0,1.0575,0.423,12.8770557403564,4,3
8710899007104,223.0,1193.0,44.0,4.6,0.8,0.1,7.5,2.5,1.1,0.44,0.0,5,4
5055958705526,119.0,498.0,11.0,3.1,6.8,1.1,2.2,4.6,0.07,0.028,39.6666666666667,6,4
5057753921668,99.0,1193.0,19.9,1.7,0.4,0.1,3.3,1.3,0.56,0.224,0.0,5,4
5011308900928,270.0,1117.0,7.8,0.8,22.9,1.7,3.0,2.5,4.7,1.88,18.529296875,24,4
8711327529793,186.0,1193.0,27.0,19.0,7.5,6.7,2.1,0.5,0.08,0.032,0.0,13,4
5018374085238,373.0,1562.0,57.6,1.0,8.7,1.2,12.0,7.9,0.1,0.04,0.0,-4,1
5057753918163,381.0,1193.0,77.2,1.3,3.2,0.7,8.9,4.1,0.2,0.08,0.0,0,3
7610700017654,239.0,994.0,98.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.725,2,4
5051399457208,467.0,1193.0,1.6,1.6,50.5,9.4,1.5,0.0,0.37,0.148,0.0,7,1
4056489518853,24.0,100.0,3.2,2.0,0.1,0.1,2.2,0.5,15.3,6.12,9.5625,20,4
6111128000019,0.0,1193.0,15.1,0.0,20.0,0.0,0.0,0.0,0.3,0.12,0.0,1,1
4088600111193,176.0,1193.0,30.1,2.0,3.0,1.3,5.3,3.9,0.37,0.148,0.0,7,4
3256229878235,595.0,2465.0,15.0,7.9,45.0,6.3,29.0,7.9,1.0,0.4,96.0,3,4
5010044010175,61.0,255.0,12.3,0.6,0.3,0.1,2.0,0.7,1.175,0.47,0.0,20,4
5060310781346,86.0,353.0,22.0,20.0,0.0,0.0,1.6,0.0,2.1,0.84,76.85,14,3
3770019857205,197.0,1193.0,24.9,24.9,0.0,0.0,2.1,54.0,3.0,1.2,0.0,7,4
5059697263682,240.0,1193.0,43.6,2.2,2.7,0.3,7.6,5.2,1.0625,0.425,11.0,2,3
5022019480203,17.0,70.0,4.1,3.9,0.0,1.4,0.0,2.5,0.37,0.148,26.0416666666667,7,3
21115196,358.0,1514.0,68.0,4.4,2.0,0.6,12.0,10.0,0.28,0.112,0.0,-3,3
6111126001827,116.0,1193.0,18.8,0.0,2.7,2.0,0.0,2.5,0.0,0.0,0.12389212740385,2,4
6111246953167,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
3574669909143,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
6111184007489,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
8410510050143,534.0,1193.0,63.0,63.0,30.0,15.0,2.0,2.0,0.2,0.08,0.0,31,4
4056489695318,53.0,1193.0,5.4,2.6,3.0,0.4,0.8,0.5,0.000325,0.00013,5.0,6,4
6111028000799,70.0,1193.0,0.6,0.6,6.9,4.7,9.0,2.5,9.0,3.6,0.0,21,4
6111252420011,42.0,1193.0,11.0,11.0,0.0,0.0,0.0,2.5,5.71,2.284,0.12389212740385,32,4
4056489367611,177.0,731.0,1.9,1.8,18.0,16.0,1.5,0.8,0.03,0.012,50.0,18,1
4056489849742,746.0,3067.0,0.7,0.7,82.3,55.0,0.6,0.0,0.03,0.012,0.0,20,4
8424465810356,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
5060878780713,107.0,448.0,14.0,0.2,4.6,0.4,1.9,1.0,0.4125,0.165,46.12,14,3
4056489891529,617.0,1193.0,14.0,5.9,49.0,6.2,25.8,8.2,0.0,0.0,0.0,-9,4
3033491974212,61.0,257.0,8.7,8.6,0.2,0.2,6.0,2.5,0.17,0.068,0.8,0,4
4056489843580,457.0,1193.0,65.0,18.0,16.0,1.3,11.0,4.4,0.35,0.14,15.0,10,4
3276558775128,19.3,1193.0,2.49,2.48,0.26,0.056,0.86,1.2,0.37,0.148,100.0,7,1
8412600038635,250.0,1053.0,42.0,5.8,3.2,0.6,11.0,6.1,1.2,0.48,0.0,2,4
6111258520012,300.0,1193.0,10.0,4.1,25.0,3.5,10.0,2.5,1.75,0.7,0.0,7,4
152152421568,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,1
4030600229385,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
6111271590504,50.0,1193.0,55.0,20.0,35.0,40.0,30.0,86.0,150.0,60.0,0.0,7,4
3080216049632,54.0,227.0,3.7,0.2,0.1,0.0,0.6,2.5,0.01,0.004,0.0,7,4
3017760851466,460.0,1935.0,75.0,26.0,14.0,8.9,6.7,2.5,0.3,0.12,0.0,21,3
3023260029731,412.0,1706.0,0.2,0.2,35.5,25.5,22.9,0.0,1.8,0.72,0.0,16,3
3760091725301,620.0,2560.0,13.0,1.0,54.0,32.0,14.0,14.0,0.0,0.0,0.0,12,3
3068110702235,335.0,1193.0,70.9,0.7,1.1,0.2,8.4,4.0,0.0,0.0,0.0,0,1
7622210416728,389.0,1193.0,72.0,2.5,4.8,2.0,12.0,4.1,1.8,0.72,0.0,12,4
3056440086392,530.0,2231.0,57.0,34.0,30.0,15.0,5.3,3.1,0.3,0.12,4.625,25,4
3273670000107,410.0,1193.0,72.0,5.0,6.0,0.9,12.0,4.4,1.12,0.448,0.0,9,4
3451790934865,744.0,3060.0,0.8,0.8,82.0,57.0,0.7,0.0,0.05,0.02,0.0,20,2
3023290021064,97.0,411.0,19.6,17.8,0.7,0.5,2.8,0.1,0.13,0.052,0.0,5,4
3560070449675,220.0,926.0,36.0,3.3,3.1,0.3,8.4,7.1,1.0,0.4,11.175,-1,4
8076809513715,77.0,1193.0,6.2,4.8,4.5,0.5,1.9,2.1,1.05,0.42,85.86484375,1,4
3250390145769,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,15.75,6.3,0.0,0,1
3560070273546,123.0,516.0,16.0,0.5,2.1,0.3,6.9,6.1,0.41,0.164,85.4459018271379,-7,3
54491069,48.0,1193.0,11.0,11.0,0.0,0.0,0.0,0.0,0.01,0.004,0.0,8,4
3011360031914,5.0,1193.0,0.5,0.5,0.5,0.2,0.5,0.5,0.9,0.36,0.09765625,3,4
2023040000005,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.0,7,4
7622210726223,438.0,1839.0,66.0,22.0,14.0,1.4,7.8,6.1,1.4,0.56,7.625,15,4
3250390859963,119.0,1193.0,9.5,3.3,5.3,0.4,7.5,1.6,1.4,0.56,1.65,4,4
3560070957248,290.0,1196.0,8.1,3.6,28.0,2.7,1.2,2.5,1.7,0.68,25.0,14,4
4012359114303,237.0,1193.0,5.0,2.6,16.0,2.1,17.0,2.5,1.9,0.76,78.290625,13,3
4008258150092,644.0,2665.0,16.7,4.6,57.0,6.3,20.0,5.7,0.0,0.0,101.25,11,1
3272770098601,132.0,551.0,5.0,5.0,8.0,5.5,10.0,2.5,1.0,0.4,0.0,7,4
3095756309016,102.0,439.0,0.5,0.5,1.3,0.4,22.0,0.0,1.8,0.72,3.12478841145833,2,4
8423207201315,379.0,1607.0,81.0,1.0,2.0,0.3,7.7,3.1,1.7,0.68,0.5,11,4
8858135002879,185.0,1193.0,2.0,2.0,19.0,17.0,1.6,2.5,0.05,0.02,85.0,13,1
8076809571487,38.0,1193.0,5.4,1.8,1.4,0.1,0.8,7.0,0.05,0.02,0.0,9,4
8480000093493,430.0,1193.0,66.0,28.0,14.0,6.1,6.9,4.7,0.0775,0.031,0.0,17,4
3220035175000,400.0,1700.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,2
3599741005605,196.0,1193.0,19.0,0.5,7.2,0.4,13.0,1.6,0.87,0.348,6.395,1,3
8710438081275,190.0,1193.0,26.0,0.5,8.0,1.0,2.0,3.0,1.3,0.52,0.0,8,3
8480000144300,468.0,1968.0,71.0,23.0,17.0,1.4,6.4,2.9,0.73,0.292,0.0,15,4
7311070013412,400.0,1193.0,68.0,1.1,6.6,0.9,13.0,8.3,1.1,0.44,7.6,-1,4
3027030015139,125.0,1193.0,25.0,16.0,1.5,0.9,3.0,0.1,0.12,0.048,0.0,7,4
4056489526889,453.0,1193.0,61.0,18.4,17.4,2.6,9.3,7.5,0.6875,0.275,5.5,10,4
3038359011481,62.0,259.0,8.0,6.3,2.3,0.3,1.6,1.3,0.89,0.356,93.4,0,4
8410179018393,900.0,3700.0,15.1,0.0,100.0,18.0,0.0,2.5,0.0,0.0,100.0,2,2
4056489067740,138.0,1193.0,1.9,0.5,8.0,1.0,14.0,1.0,0.9825,0.393,57.0,0,4
8005110519000,51.0,213.0,5.5,4.7,2.3,0.4,1.3,1.3,0.93,0.372,98.2087175925926,0,4
3175681272903,224.0,942.0,33.0,4.2,3.6,0.5,7.5,15.0,1.1,0.44,0.0249999999999986,0,4
3800205871255,453.0,1906.0,71.0,5.5,14.0,1.2,9.1,3.3,2.5,1.0,0.18,18,4
5027324001839,241.0,1014.0,38.0,22.0,9.4,7.8,1.5,2.5,0.11,0.044,48.256591796875,15,4
4056489466635,72.0,1193.0,9.9,8.0,1.8,0.2,3.6,1.0,0.225,0.09,17.3,2,4
5010029212464,368.0,1193.0,67.9,17.9,4.0,1.7,10.1,10.0,0.08,0.032,0.0,1,4
5051399183589,96.0,406.0,12.5,0.8,0.6,0.2,7.1,6.3,0.06,0.024,76.9230769230769,-3,4
5032722309791,72.0,303.0,8.0,0.1,0.6,0.1,5.3,6.9,0.01,0.004,75.0,-6,1
4002359634420,45.0,1193.0,7.9,5.4,0.6,0.1,1.3,2.5,0.69,0.276,94.0750568181818,-1,4
4056489143888,561.0,1193.0,50.2,42.2,36.5,7.1,6.1,3.2,0.1275,0.051,27.5625,25,4
5000362110206,666.0,1193.0,4.1,1.2,58.7,9.3,26.4,8.0,0.37,0.148,0.0,7,4
1273588,145.0,1193.0,24.2,0.5,2.8,0.4,4.1,3.3,0.01,0.004,0.0,-5,1
5000181039580,61.0,1193.0,3.7,3.7,0.2,0.1,11.0,0.0,0.0775,0.031,0.0,-3,3
8480000235756,619.0,2567.0,7.8,3.9,53.6,4.7,21.8,10.3,0.01,0.004,100.0,-10,1
6111251750720,50.0,1193.0,10.9,10.9,0.0,0.0,0.7,0.0,0.0,0.0,0.0,12,4
5000295141612,310.0,1193.0,0.1,0.1,21.5,13.6,29.1,2.5,1.77,0.708,0.0,14,3
20719319,221.5,927.0,28.0,7.6,6.9,2.1,4.2,4.0,0.001,0.0004,25.0,4,4
5000295006829,587.0,1193.0,1.0,1.0,64.5,23.7,0.7,2.5,0.00375,0.0015,33.359375,12,4
5057753909536,416.0,1741.0,0.1,0.1,34.9,21.7,25.4,0.0,1.78,0.712,0.0,16,3
5010026512840,364.0,1193.0,47.299999237061,1.2000000476837,9.3999996185303,1.7999999523163,13.39999961853,16.1,0.0,0.0,0.0,-5,1
5060419540028,490.0,2045.0,46.0,12.0,29.0,11.0,8.6,9.1,0.03,0.012,42.7083333333333,14,4
4056489350804,158.0,662.0,1.2,1.2,10.1,2.4,13.9,3.1,0.62,0.248,13.0,0,3
5010338404017,230.0,1193.0,55.1,54.7,0.7,0.1,0.6,2.5,4.3,1.72,31.0,37,4
5053827209762,119.0,1193.0,25.0,11.0,1.4,0.2,1.8,0.8,0.0575,0.023,6.0,4,3
4033634028689,461.0,1927.0,31.0,2.3,21.0,3.3,33.0,7.8,1.9,0.76,19.0,12,4
4088600205724,385.0,1193.0,84.8,4.9,1.3,0.4,7.9,1.6,0.52,0.208,0.0,4,3
96619032938,60.0,168.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2
4056489431039,287.0,1193.0,25.7,1.4,12.3,2.3,17.4,1.8,1.0325,0.413,0.0,2,3
4056489480044,99.0,1193.0,12.6,1.2,1.7,0.3,6.1,4.5,0.4,0.16,97.6428571428571,-6,4
4056489239918,149.0,623.0,21.1,11.7,5.0,1.3,3.2,2.9,0.01,0.004,90.0,11,4
8720182381804,277.0,1159.0,9.0,2.4,27.0,4.4,0.7,2.5,0.99,0.396,0.0,11,4
6111126001681,102.0,1193.0,14.0,13.680000305176,0.10000000149012,0.0099999997764826,10.0,2.5,0.37,0.148,0.0,7,4
5449000126665,0.7,1193.0,15.1,0.0,0.0,0.0,0.0,0.0,63.0,25.2,11.3636363636364,4,4
6942797401223,1.0,1193.0,0.2,0.0,0.0,0.0,0.1,2.5,0.0,0.0,0.12389212740385,0,4
5059697393471,42.0,174.0,15.1,0.0,2.3,0.4,4.7,1.1,0.08,0.032,9.0,-1,1
4056489518075,95.0,397.0,19.0,1.4,0.3,0.1,3.1,1.5,0.5125,0.205,0.0,4,4
5014276701504,15.0,63.0,0.8,0.8,0.5,0.0,1.5,2.9,2.065,0.826,87.1826171875,5,3
1002553,80.0,338.0,13.1,3.5,0.5,0.1,4.2,3.6,0.525,0.21,92.1956295525494,-3,4
8410111211004,198.0,1193.0,15.1,0.0,10.0,1.5,27.0,2.5,1.2,0.48,0.12389212740385,1,4
5022374051872,566.0,1193.0,31.0,28.0,43.0,15.0,12.0,7.6,0.7075,0.283,39.0,23,4
6111195018467,537.0,1193.0,60.6,60.6,30.2,30.2,5.1,2.5,0.0,0.0,0.12389212740385,31,4
5000157146281,49.0,1193.0,5.3,4.3,2.1,0.3,1.6,2.5,0.79,0.316,99.2533816964286,-1,3
5060262489598,173.148148148148,1193.0,27.5925925925926,3.7962962962963,3.51851851851852,0.462962962962963,9.25925925925926,2.59259259259259,0.0,0.0,37.4078896045685,0,4
6111162002710,175.0,1193.0,0.96,0.96,4.4,0.7,33.0,2.5,0.46,0.184,0.0,-3,3
8695077000798,352.0,1193.0,15.1,0.0,0.16,0.0,11.2,2.5,0.0,0.0,0.0,0,4
5711953090875,65.0,1193.0,0.5,4.1,6.5,4.5,1.5,2.5,0.65,0.26,0.0,7,3
6111017041598,529.0,1193.0,55.0,54.0,31.0,25.0,7.6,2.5,0.18,0.072,10.0,31,4
5057967395033,157.0,1193.0,4.9,3.6,11.0,6.9,9.7,0.0,0.3925,0.157,0.0,5,3
6111024001585,900.0,1193.0,15.1,0.0,100.0,14.60000038147,0.0,2.5,0.0,0.0,0.12389212740385,7,4
6111243860420,35.9,150.2,8.8,8.7,0.0,0.0,0.0,2.5,0.02,0.008,0.737847222222221,14,4
6974835980025,61.0,255.0,7.3,2.2,0.0,0.0,4.8,0.0,1.625,0.65,0.0,7,4
6111032006909,329.38,1193.0,11.4,7.0,2.85,2.35,5.6,2.5,0.225,0.09,0.0,7,4
6111252990118,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
3175681292840,199.0,1193.0,6.3,1.9,12.0,2.0,14.0,4.0,0.58,0.232,13.41875,-1,3
8719979202514,476.0,1193.0,58.0,0.9,23.0,8.0,12.0,3.6,0.4,0.16,13.7375,12,4
6111250010177,74.0,1193.0,13.8,8.9,1.1,0.7,2.2,2.5,0.0,0.0,0.0,10,4
5024121100475,411.0,1722.0,55.0,22.0,15.0,1.9,7.5,13.0,0.01,0.004,31.9,2,4
3175681297098,974.358974358974,1193.0,158.974358974359,29.4871794871795,32.0512820512821,11.5384615384615,20.5128205128205,17.9487179487179,0.0,0.0,11.3,23,4
4056489920038,81.0,341.0,6.4,4.9,1.6,1.0,10.0,0.4,0.28,0.112,0.0,-1,4
5010477365316,440.0,1193.0,47.0,9.5,20.0,3.7,9.0,18.0,0.03,0.012,30.8390299479167,2,4
6111259344075,541.0,1193.0,57.5,56.3,31.5,8.1,6.3,3.4,0.25,0.1,0.12389212740385,7,4
6111028001260,242.0,1193.0,15.1,4.1,6.2,1.4,5.6,2.5,0.37,0.148,0.12389212740385,7,4
3175681060494,490.0,1193.0,59.0,19.0,23.0,2.3,8.6,6.5,0.25,0.1,0.0,10,4
5038862166508,43.0,184.0,10.0,9.5,0.01,0.0,0.38,0.45,0.0,0.0,98.5,5,1
5038862160506,36.0,156.0,7.8,7.8,0.0,0.0,0.7,0.85,0.0,0.0,100.0,3,1
5038862130462,43.0,181.0,10.0,9.8,0.01,0.01,0.18,0.0,0.0,0.0,0.0,11,4
20466909,122.0,1193.0,9.6,2.8,5.5,0.4,8.0,2.5,0.00375,0.0015,5.18601190476191,-2,4
5038862134330,60.0,257.0,15.0,14.0,0.0,0.0,0.0,2.5,0.0,0.0,98.0,5,1
3178530408379,435.0,1819.0,50.0,38.0,22.0,10.0,8.1,2.2,0.56,0.224,0.138333333333335,27,4
7622300489427,104.0,1193.0,13.0,9.8,5.0,2.3,1.0,0.3,0.1107,0.04428,0.0,31,4
3392780007001,155.0,651.0,0.5,0.5,7.3,1.2,22.0,2.5,3.0,1.2,0.0,16,3
20198114,94.0,1193.0,15.7,13.2,0.5,0.14,4.7,5.04,0.7,0.28,99.5,-1,3
3250391660995,538.0,2245.0,53.0,52.0,32.0,7.9,7.6,3.8,0.13,0.052,18.5,27,4
3329770063273,65.0,277.0,10.4,10.4,0.8,0.5,3.0,0.0,0.12,0.048,0.0,9,4
3192200002117,46.0,195.0,11.5,10.0,0.0,0.0,0.0,2.5,0.01,0.004,75.0,7,4
8722700431237,198.0,828.0,5.7,4.4,16.0,1.1,5.2,2.1,4.4,1.76,5.68181818181818,24,4
3273220504055,76.0,1193.0,3.7,3.7,3.6,2.4,7.2,2.5,0.1,0.04,0.0,1,3
3183280021259,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,97.7,39.08,0.0,7,2
3155251205548,291.0,1198.0,2.9,2.9,30.0,22.0,2.3,2.5,0.07,0.028,0.0,16,3
3502490099153,621.0,2598.0,25.0,6.2,47.0,8.7,21.0,4.5,0.02,0.008,100.0,-4,1
8410109000658,375.0,1556.0,16.0,0.7,16.0,10.0,26.0,32.0,0.03,0.012,0.0,8,1
3175681188389,54.0,288.0,7.9,1.9,2.0,0.2,0.9,0.5,0.05,0.02,25.2,0,4
5053827135542,484.0,2026.0,62.0,25.0,22.0,10.0,7.0,4.9,0.68,0.272,0.0,23,4
3428273000034,43.0,182.0,4.8,4.8,1.2,0.8,3.3,0.0,0.11,0.044,0.0,-1,3
3502490025145,413.0,1740.0,72.0,13.0,8.7,1.5,9.6,3.9,1.3,0.52,14.002197265625,14,4
3161716031003,333.0,1193.0,0.8,0.5,30.0,21.0,15.0,0.0,1.4,0.56,0.0,14,3
3245412568749,472.0,1979.0,64.0,0.8,20.0,2.0,6.6,4.0,0.7,0.28,0.0,6,3
8480000210616,81.0,342.0,8.7,6.6,1.1,0.6,8.4,1.3,0.1,0.04,0.0,-1,4
3263670126518,156.0,1193.0,15.1,0.0,7.6,2.5,22.0,2.5,0.885,0.354,10.0,0,4
3088542500254,268.0,1139.0,67.0,66.0,0.0,0.0,0.0,0.0,0.02,0.008,0.0,18,4
20339906,47.0,197.0,4.8,4.8,1.6,1.0,3.3,0.0,0.1,0.04,0.0,-1,1
8414897100583,274.0,1193.0,45.3,2.4,4.6,0.7,11.0,5.1,0.845,0.338,0.0,1,4
7300400481724,392.0,1647.0,57.0,1.0,9.5,1.2,14.0,11.0,1.2,0.48,0.0,0,3
3336590104260,900.0,1193.0,15.1,0.0,100.0,10.0,0.0,0.0,0.0,0.0,100.0,4,2
3033491451683,143.0,586.0,4.5,4.5,9.5,6.7,9.3,2.5,0.08,0.032,0.0,5,3
3276650102228,457.0,1193.0,20.0,16.0,41.0,3.4,1.5,1.0,1.6,0.64,51.285,19,4
8410175068453,42.0,174.0,12.6,3.2,0.2,0.0,0.4,1.8,0.0,0.0,61.71875,-2,4
3228857001330,336.0,1411.0,47.0,15.0,11.0,3.9,8.5,7.5,0.93,0.372,1.379296875,10,4
8480000824172,425.0,1193.0,59.8,3.8,13.0,1.6,13.8,6.8,1.4,0.56,0.0,9,4
5407003034752,300.0,1193.0,76.0,76.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,18,1
3175681262287,221.0,923.0,13.0,3.1,10.0,1.1,17.0,5.4,1.4,0.56,29.8,0,4
3068320123424,1.0,3.0,15.1,0.0,0.0,0.0,0.0,2.5,0.01,0.004,0.0999999999999943,0,1
3770008009899,256.0,1073.0,33.0,29.0,9.5,1.8,7.3,4.7,0.02,0.008,45.1,8,3
5601049132995,48.0,200.0,4.9,4.9,1.6,1.0,3.4,2.5,0.1,0.04,0.12389212740385,-1,4
3168930159742,0.4,2.0,15.1,0.0,0.0,0.0,0.0,0.0,0.01,0.004,0.0,4,4
5000112638769,42.0,180.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,4
4008258051030,479.0,1999.0,44.0,36.0,27.0,3.5,11.0,2.5,0.02,0.008,93.8450404575893,18,3
