product_code,product_name,brand
4033634061020,organic crisp bread,DR KARG'S
3175460000017,garlic  herbs soft french cheese,"Bel, Boursin"
7622201695521,original philadelphia,Philadelphia
89686120110,indomie shrimp noodles,Indomie
6111259093096,b,gastro mixte
3228857001316,brioche tranche recette classique,Harrys
8712566134144,dijon originale,Maille
6111242106277,jutos cocktail,Jaouda
7622210476104,vritable petit beurre ,Lu
6111251420142,anifrane,Brand_Unavailable
3240931548111,gnocchi  poler,"Lustucru,Lustucru selection"
80861263,pte  tartiner,Nutella
3248340054063,lait uht 12 crm,C\'est qui le patron
5449000000286,Unknown Product,Coca-Cola
5411188115472,soyamilch,ALPRO
37600106009,peanut butter creamy,Skippy
8410076610621,sweet  salty nut chocolat noir et mlange de noix 5 barres de 30 g,"General Mills France, Nature valley"
5013665109389,smooth peanut butter,Whole Earth
5018374285577,italian original breadsticks,Tesco
3415581101928,vanilla ice cream,Häagen-Dazs
3664346305990,grand arme 32 de cacao,Poulain
3088542506508,sirop dagave,Sunny Bio
7613036021388,la pane soja et bl,Garden Gourmet
7311070032598,krisprolls complets sans sucres ajouts,Krisprolls
3412290070071,paysan breton  le fromage fouett madame lok  nature au sel de gurande,"Le Fromage Fouetté Madame Loïk, Paysan breton"
80135876,Unknown Product,"Nutella,Ferrero"
8480000512031,suave,"Hacendado,Entrepinares"
6111035001710,ain atlas 33cl,Les Eaux Minérale D'Oulmès
41005514,whole grain rye bread,Schneider Brot
5010029229110,crispy minis choco crales de bl complet enrichies en vitamines et en fer avec du chocolat,Weetabix
8052575090346,nocciolata bianca,Rigoni di Asiago
6111242102187,ghani,Jaouda
4088600065991,sliced white sourdough,Aldi
6111032002970,assiri panach,Danone
6111242926035,frut,MARRAKECH
6111242104556,leben,Jaouda
7290104507045,sabra houmous extra,Sabra
5013665112259,organic beef stock cubes 8 pack,Kallø
6111271800016,Unknown Product,Brand_Unavailable
7613035833272,perrier,"Nestlé, Nestlé Waters, Perrier"
7613031473113,original shredded wheat,"Nestlé, Nestlé UK Ltd"
5052910706706,organic baked beans,Tesco
6111203007377,unknown,Brand_Unavailable
8480000142429,trigo espelta 0 azcares aadidos,Hacendado
5013665114017,protein packed lentil cakes,Kallo
5060317350033,pork sausages,Heck!
6111248360116,eau,Ain Soltane
3168930010906,cruesli chocolat noir,QUAKER
3017760756198,granola lu,LU
5010477348517,country crisp 4 baies,Jordans
3168930002987,lays cuites au four nature,Lay’s
20005832,dark chocolate,Fin Carré
5099801003339,irish organic jumbo oats,Flahavan's
20471613,wholegrain wheat bixies,Crownfield - Lidl
61232201948,cheese oatcakes,nairn's
6111242105638,lait sans lactose,Jaouda
6111035503153,unknown,Brand_Unavailable
5449000232250,pet 125l fuze tea peche,Fuze Tea
5053990167845,sour cream  onion,Pringles
5010292961182,raw kimchi,Vadasz
5449000036957,poms 2,Brand_Unavailable
6111250470254,classic,V.I.P
7622210713926,belvita brut  5 crales compltes,Lu
8000500267035,cacao,"Kinder,Kinder Délice"
8008698007389,maestro cereale avec du levain millet et quinoa,Schär
5014213711306,smooth peanut butter,Meridian
6111184001173,confiture de fraises,EL BARAKA
5000112611861,pet 175l coca,Coca-Cola
3155251205500,beurre doux gastronomique,Président
80177609,chocolate,Kinder
6111250472500,sauce tomate bol bol,Tomato Frito
6111184000244,el baraka,vmm
6111242100299,jaouda cremy yaourt  yougart with strawberries,Jaouda
7622201444327,Unknown Product,clorets
6111259347434,biscotti,Excelo
7613035866386,contrex eau minrale naturelle,Contrex
3251491787810,goter aux raisins,Gerblé
8076809529433,barilla penne rigate fullkorn 500g,Barilla
20815882,arriba chocolat noir,J.D. Gross
3073781131888,kirikse,Kiri
8715035110304,sauce soja,Kikkoman
7622300689124,granola loriginal gros clats de chocolat,"Granola,LU,Mondelez"
3229820792132,avoine  boisson biologique,Bjorg
3329770073265,skyr,Yoplait
40111445,peanut,M&M's
5053990107384,pringles sour cream,Pringles
6111242101203,linea,Jaouda
6111243590433,lait,Brand_Unavailable
6111162000402,miettes de maquereaux,Joly
6111028001017,kiri carr 36,Kiri
6111265930385,6111265930385quot,Brand_Unavailable
7622210770714,moelleux au chocolat noisette ,Lu
8002470023727,huile dolive vierge extra bio classico,Carapelli
7614500010013,toblerone,Tobler
5060367180758,crunchy peanut butter,Pip & Nut
5000108280941,oat so simple,"Quaker, Quaker Oats"
5000129341034,hand finished white sourdough,Coop
7622210580092,organic milk chocolate,Green & Black's
8420756010320,kfir,Reina
3182180060320,tartines de pain bl complet,Brioche Pasquier
20072803,miel de fleurs,Maribel
3073781131925,kiri crme 12 portions,Kiri
5201054017517,fage,Fage
3387390123210,nestle chocapic crales 375g,"Nestlé, Chocapic"
3664346305860,noir extra,Poulain
40897677,hafer flocken zart,"Crownfield,Bio Organic,Lidl"
5012121004336,greek style flatbread,Deli Kitchen
6111126001711,jnane nature sans sucre,Chergui
8424893600321,kfir,Reina
3228857000906,pain ams complet,Harrys
3017760363990,heudebert fibre ,Heudebert
3229820004334,le cookie chocolat noisette,Bjorg
20159917,corn flakes,"Crownfield, Lidl, Nordgetreide"
6111031003756,tonik,Bimo
5000127142190,allbran original,"Kellogg,Kellogg's"
5010067373417,easy bake yeast,Allinson's
5011273014903,organic classic canadian maple syrup,Buckwud
6111246722107,frommage fondu,REWE Beste Wahl
3088545004001,miel de fleurs liquide doseur 500g,Lune de Miel
7311070032604,krisprolls complets,Pagen
3155251205319,tartine  cuisson 100 vgtal,Primevère
3760049796384,tartines crales 450g,La Boulangère
7394376665035,oat drink whole,Oatly!
5000157079602,tomato ketchup,Heinz
6111246910023,pain de mie complet,Ekmek
3362600017619,spofy,henry's
6111242106673,jutos,Jaouda
4056489973010,huile dolive,Primadonna
3023470001015,galettes st michel au beurre 4x5  130g,St michel
7311070362664,krisprolls,Krisprolls
7622210476241,petit brun extra,"Brun, Mondelez"
8480000156112,avena crunchy,Hacendado
3061990143594,bn  french casse croute biscuits 375g 132oz,BN
5018374350930,baked beans in tomato sauce,Tesco
5057753158422,bran flakes malty crunch,Tesco
6221007032540,cerelac,Nestle
6111259340060,chocup,Excelo
6111128001115,ghayt,Brand_Unavailable
8445291061132,hepar,hepar 75cl
8712100751370,amora ketchup flacon souple 550g,Amora
8076802085738,penne rigate n73,Barilla
8480000809421,tortillas de trigo integrales,Hacendado
8000500023976,coco specialty,"Confetteria Raffaello,Ferrero"
5023762000113,fruity black currants,Rocks
6111032009924,salim lben 440g,Brand_Unavailable
3251491787803,goter aux corces confites,Gerblé
3175681028098,galettes boulghour  peautre,Céréal Bio
8715035130104,salsa di soia a tasso ridotto di sale,"HAUGEN-GRUPPEN AS, Kikkoman, Kikkoman - Kikkoman K.K."
5018357012411,simply delicious muesli,Dorset Cereals
5740900402751,lurpak spreadable slightly salted,Lurpak
20475604,baked beans,"Freshona, Newgate"
6111266962675,unknown,Ladid
6111028001222,la vache qui rit,Brand_Unavailable
3175681116832,gerbl  sugar free coconut cookie 132g 47oz,Gerblé
9002515601018,pago ace  orange  carotte  citron,pago
3760049795479,pain de mie grandes tranches toastiligne crales  graines 500g,La Boulangère
3045140118502,milka tablette noisette,"Milka, Mondelez"
20177201,  6  ,J.D. Gross
5018357012534,simply fruity muesli,Dorset cereals
5000127062092,bran flakes,Kellogg's
6111264153709,unknown,Brand_Unavailable
6111259346741,suprme,Be Biscuit
7622210444141,biscuits petit djeuner moelleux aux ppites de chocolat,"LU, Mondelez"
3175681028111,les galettes boulgour  quinoa  tomate  paprika,Céréal Bio
3033710074525,nescaf special filtre loriginal flacon de 200g,"Nestlé,Nescafe,Special filtre"
7613287514325,fitness nature crales compltes,Nestle
5013665115557,beurre de cacahutes crunchy,Whole Earth
5013665108320,crunchy organic peanut butter,Whole Earth
8000500273296,ferrero rocher,Ferrero
7394376620157,barista edition oat drink,Oatly!
5013665103134,very low salt organic vegetable 6 stock cubes,"Kallo foods Ltd,kallø"
6111024001202,huile de tournesol,Lesieur Cristal
1091205,unknown,Brand_Unavailable
6111249960964,capri choco,Excelo
3046920029681,excellence noir dlicat doux 85 cacao,Lindt
3033491588136,hipro saveur vanille,"Hipro, Danone"
20177218,noir degustation 70 caramel,"J.D. Gross, Lidl, Lidl J.D. Gross"
3168930170549,ice tea,Lipton
3178530402728,la madeleine pur beurre,Bonne Maman
3182180001996,biscottes sans sucres ajouts bl complet,Pasquier
7613035937420,herta knacki veggie saucisses vgtales x6 210g,"Herta, Knacki"
7622300315733,frischkse original philadelphia,"Mondelez, Philadelphia"
8710445020878,pan fibra y ssamo,Hacendado
8710482532303,trigo espelta crackers,Bachman
20656935,ptillante saveur citron,"Lidl, Saguaro"
5010003000131,soft white medium bread,Hovis
6111128000026,sidi harazem,Brand_Unavailable
6111242102552,dessert gourmand choco,Jaouda
89686120073,nouilles instantanes got poulet,Indomie
6111024001974,huile de table quilibre,"Lesieur,Cristal"
6111031005095,Unknown Product,Bimo
6111271800030,eau de source naturelle la source,Aïcha
7622300336738,oreo original,"Mondelez,Oreo"
3229820787008,bjorg amande,Bjorg
8886303210238,lait de coco,Kara
3302740059193,blanc de poulet,Fleury  Michon
5060088705940,blueberry muffin,nākd
5010044007588,protein bagels,Warburtons
6111180005342,prparation en poudre pour crme ptissire saveur vanille,Idéal
6111032002963,asiri fraise,Danon
8711200548002,mayonnaise de dijon,amora
3034470003107,benco original,Benco
3038354199603,panzani  spf  sauce pesto vert 200g,Panzani
5000119095282,6 wholemeal pittas,Tesco
6111180010414,chocao energie,Brand_Unavailable
4025500287955,kefir  pur,Müller
3168930009795,muesli croustillant noix de pcan  noix du brsil,"Muesli Croustillant, Quaker"
3033491704642,skyr nature 0,Danone
5053990127740,pringles,Pringles
20337292,pistacchi,AlestoLidl
8410076801197,crunchy oats and dark chocolate 2 barres de 21 g,Nature Valley
5010477347312,simply granola,Jordans
8719200251700,beurre planta,Beurre planta
20522605,freshona tomato passata,BARESA
5060482840179,apple  raisin oat bars,deliciously ella
6111184002255,vinaigre de table blanc  star,Star
5601363006668,pelotazos futebolas,Cheetos
6111242104617,crme cuisson,Jaouda
54022263,cola,Schweppes
3073781192186,la vache qui rit,La vache qui rit
6111259090415,crempro,gastro mixte
6111056014522,Unknown Product,Brand_Unavailable
3229820794532,nutri avoine complet,Bjorg
20019907,succo di limone,"Italiamo, Solevita"
20416690,iogurte estilo grego,Milbona
5034660021582,hot chocolate powder,Cadbury
5057373489593,greek style yoghurt,Tesco
5036034406193,mission deli white wraps,Auto Extreme
8076802085981,fusilli,Barilla
8852018101024,instant nudeln  chicken flavour,YUM YUM
4056489235798,pain de mie grandes tranches 7 cereales,Maître Jean Pierre
5000462416772,greek style natural yogurt,Tesco
4088600247458,malted wheaties,Harvest Morn
5060198820052,peters yard original sourdough crackers,Peter's Yard
8480000340245,nuez natural pelada,Hacendado
8480000808585,hummus de garbanzos receta clsica,Hacendado
3366321053307,omga 3,St Hubert
6111017042403,Unknown Product,Aiguebelle
234931,6 wholemeal pittas,Sainsbury's
8434165437418,cuetara digesta light 200g marie cookies,Cuétara
20621469,special flakes classic,Crownfield
5000108022176,scotts porage oats original 1000g,Scott
4056489682677,pecan nuts natural,Alesto
5060055251548,no artificial additives 6 pork sausages,Naked
6111032002918,yawmi velout pistache,danone
6111017046470,dlice noir,Aiguebelle
6111099000605,lio produit,Brand_Unavailable
3168930159896,ice tea pche,Lipton
3302740047367,le suprieur   letouffe  conservation sans nitrite,Fleury Michon
8964000577066,hemani coconut oil pure  natural 400ml,Hemani
6111266962651,lait,Jaouda
8712100724572,levure chimique alsacienne,Alsa
3366321053284,st hubert omega 3 255 g doux,"Saint Hubert,St hubert omega 3"
5034467000223,smoked tofu,The Tofoo Co.
8435185101112,orangina et sa pulpe ,"Orangina, Orangina Schweppes, Schweppes"
6111032004448,danup fraise,Danone
1415490,vanilla,Queso de Burgos Hacendado
5059319029702,rice krispies,Kellogg’s
5411188118961,alpro joghurtalternative auf sojabasis natur mit mandeln 500 g 31,Alpro
3664346306027,chocolat en poudre,Poulain
5070000126548,low sugar naturally gutloving granola,Bio & Me
8720608632633,lipton yellow label tea x25,Lipton
8410076472953,wraps,Old El Paso
3175681257566,gingembre saveur citron ,Gerblé
8710522922019,ketchup 5 ingrdients,Amora
5411188099154,alpro plain,"Alpro, Danone"
4056489406679,high protein drink cacao,Milbona
5411188121213,Unknown Product,alpro
5411188112778,alpro mandeldrink ungest 1 l fresh,Alpro
5011835101690,cocoa powder,Green & Blacks
6111242103696,yaourt grec,Jaouda
5060198645624,piadina midi flatbread,Piadina
6111029000293,enmer,كوسومار
402004014227,unknown,Brand_Unavailable
3272770094412,loriginal tartare ail  fines herbes,"Fromarsac, Savencia, Tartare"
3760020508012,tartines craquantes sarrasin,"JARDIN BIO ETIC, Jardin bio"
3560070614202,oat flakes,Carrefour
7622210103314,Unknown Product,Philadelphia
7613287152183,shreddies,Nestle
5010338013714,creamed coconut block,Blue Dragon
5056053305703,classic chicken soup,Covent Garden
6111260680452,marhaba,Brand_Unavailable
6111243570138,unknown,Brand_Unavailable
6111062000175,huile de grignon dolive,Brand_Unavailable
3387390326574,Unknown Product,"Cookie Crisp,Nestlé"
4008400260921,kinder country,Ferrero
4008400402222,nutella,"Ferrero, Nutella"
5060283760669,sweet  salty popcorn,Proper Corn
6111242107366,press up moyen,Jaouda
6111203006646,la hollandaise,la hollandaise
3366321052003,st hubert omega 3 sans huile de palme 500g doux,"St Hubert, St hubert omega 3"
8013355999143,gocciole classiche pav 500 gr,Pavesi
8410199790958,pelotazos,Cheetos
8410076610744,protein caramel sal cacahutes,Nature Valley
50147588,colmans mustard,Colman's
5000442007594,olive oil,Fry light
5018095011318,tomatoey french puy  green lentils,Merchant Gourmet
4088600003429,houmous,The Deli
4088600132334,85 cocoa  dark chocolate,Moser Roth
5740900404496,butter,Lurpak
4088600276267,6 wholemeal pittas,Village Bakery
6111035002052,bultropicale,"Les Eaux Minérales d'Oulmès, Oulmès"
3760020500658,pte  tartiner chocolat noisette,"Jardin Bio, Léa Nature"
3292070005161,houmous extra  pois chiches franais  graines de ssame,L'atelier Blini
3700214611548,noir equitable 85 prou,Alter Eco
8000500269169,kinder cards,"Ferrero,Kinder"
4008400409627,nutella,"Ferrero, Nutella"
80042563,famila mutti solo pomodoro parma passierte italienische tomaten 700g 199 1kg 284,MUTTI
20443375,pitted green olives,"Baresa, Beresa"
20621483,bran flakes,"Crownfield, Lidl"
5000184201199,marmite yeast extract,Marmite
50184385,marmite,Marmite
898999000503,coconut water the original,Vita Coco
5010029207880,oatibix,Weetabix
6111203005779,Unknown Product,La Hollandaise
43647868039,tiptree tomato ketchup,Wilkin & Sons
8402001015205,avena crunchy cacao,Hacendado
4058172309250,magnesium,Mivolis
3284230011884,8 pains au lait frais bio 280g,"La Boulangère Bio, La boulangere"
3178530410143,petites madeleines ppites chocolat,St Michel
3168930003632,flocons davoine complte,Quaker Oats
3124480186560,33cl can slim tropical,"Oasis,Oasis Tropical"
5059319014814,corn flakes,Kellogg's
4088600266008,greek style natural yoghurt,Brooklea
5020364010151,nyc bagel sesame,NEW YORK BAKERY
5025125000198,sourdough wholemeal ciabattin,Jason's
6111245470023,afia,AFIA
6111031005279,Unknown Product,Bimo
3468570116601,rozana eau minrale naturelle ptillante 100 l,Rozana
3329770051072,petit yoplait,"Petit yoplait std, Yoplait"
5410041010800,petit colier chocolat noir pur beurre de cacao,"Lu, Mondelez France"
3178530407396,petit cookies ppites de chocolat,Bonne Maman
3033710003228,ricor aux crales et  la chicore solubles bote 250g,"Nestlé,Caro,Ricore"
5411188115496,alpro sojadrink ungest 1l,Danone
8718836397110,premium omega3,Ocean's Essentials
5054775188321,unsalted butter,Tesco
5000157024886,heinz baked beans,Heinz
7613287195210,cheerios multigrain,"Cheerios,Nestle"
